index,startIdx,endIdx,length
5510,21815008,21815369,361
5511,21815369,21815797,428
5512,21816876,21816942,66
5513,21816942,21817138,196
5514,21817951,21818107,156
5515,21818107,21818395,288
5516,21818395,21818415,20
5517,21818415,21818470,55
5518,21818470,21818573,103
5519,21818573,21818997,424
5520,21818997,21819012,15
5521,21819918,21819949,31
5522,21819949,21820874,925
5523,21820874,21820958,84
5524,21820958,21821459,501
5525,21821459,21821615,156
5526,21821615,21821903,288
5527,21821903,21821923,20
5528,21821923,21821978,55
5529,21821978,21822081,103
5530,21822544,21822577,33
5531,21825155,21825631,476
5532,21825631,21826199,568
5533,21826199,21827798,1599
5534,21828078,21828554,476
5535,21831283,21831291,8
5536,21831291,21831390,99
5537,21833898,21835497,1599
5538,21835497,21835777,280
5539,21835777,21836253,476
5540,21837945,21838067,122
5541,21838622,21838644,22
5542,21838644,21838761,117
5543,21839390,21839729,339
5544,21839729,21839777,48
5545,21839777,21839937,160
5546,21839937,21840008,71
5547,21840008,21840186,178
5548,21840186,21840525,339
5549,21841036,21841047,11
5550,21841047,21841487,440
5551,21841487,21841492,5
5552,21843849,21843872,23
5553,21844791,21844823,32
5554,21852508,21852788,280
5555,21852788,21853264,476
5556,21853264,21853832,568
5557,21855089,21855487,398
5558,21860087,21860436,349
5559,21860436,21860720,284
5560,21860720,21861248,528
5561,21861248,21861494,246
5562,21865459,21865653,194
5563,21865653,21865692,39
5564,21866654,21866712,58
5565,21869591,21869748,157
5566,21869748,21869958,210
5567,21869958,21870050,92
5568,21870050,21870061,11
5569,21870822,21870846,24
5570,21871302,21871341,39
5571,21873116,21873761,645
5572,21873761,21874064,303
5573,21874064,21874155,91
5574,21874155,21875161,1006
5575,21875161,21875312,151
5576,21875312,21875455,143
5577,21875758,21876254,496
5578,21876254,21876653,399
5579,21876653,21877222,569
5580,21877222,21877339,117
5581,21877339,21877381,42
5582,21877381,21877688,307
5583,21877688,21877749,61
5584,21877749,21877760,11
5585,21877760,21877867,107
5586,21877867,21877894,27
5587,21877894,21878000,106
5588,21878000,21878361,361
5589,21878361,21878789,428
5590,21879868,21879934,66
5591,21879934,21880130,196
5592,21880130,21880502,372
5593,21880502,21880900,398
5594,21883013,21883777,764
5595,21883777,21883935,158
5596,21883935,21884505,570
5597,21884505,21884854,349
5598,21885138,21885666,528
5599,21885666,21885912,246
5600,21888646,21888802,156
5601,21888802,21889090,288
5602,21889090,21889110,20
5603,21889110,21889165,55
5604,21889165,21889269,104
5605,21889269,21889693,424
5606,21889693,21889708,15
5607,21889708,21890614,906
5608,21890614,21890645,31
5609,21891570,21891654,84
5610,21891654,21892155,501
5611,21892155,21892311,156
5612,21892311,21892599,288
5613,21892599,21892619,20
5614,21892619,21892674,55
5615,21892674,21892778,104
5616,21893240,21893273,33
5617,21893273,21893958,685
5618,21893958,21893997,39
5619,21893997,21894228,231
5620,21896001,21896014,13
5621,21896014,21896581,567
5622,21896581,21896626,45
5623,21896626,21896785,159
5624,21896785,21897676,891
5625,21897676,21897907,231
5626,21898429,21898921,492
5627,21898921,21899002,81
5628,21899002,21899306,304
5629,21899306,21899328,22
5630,21899328,21899388,60
5631,21899388,21899511,123
5632,21899511,21899635,124
5633,21899635,21900346,711
5634,21900346,21900463,117
5635,21901178,21901365,187
5636,21901365,21901534,169
5637,21902096,21902178,82
5638,21902178,21902676,498
5639,21902676,21903417,741
5640,21903867,21904259,392
5641,21904259,21904317,58
5642,21904317,21905655,1338
5643,21907817,21907879,62
5644,21908627,21908799,172
5645,21908799,21908929,130
5646,21908929,21909068,139
5647,21909068,21909075,7
5648,21914244,21914358,114
5649,21917994,21918023,29
5650,21920204,21920228,24
5651,21920339,21920398,59
5652,21920398,21920941,543
5653,21922134,21922197,63
5654,21927715,21927738,23
5655,21929362,21929404,42
5656,21939290,21939299,9
5657,21939299,21939304,5
5658,21939773,21939801,28
5659,21942520,21942677,157
5660,21942677,21942887,210
5661,21942979,21942990,11
5662,21944224,21944263,39
5663,21944263,21944339,76
5664,21946187,21946232,45
5665,21953613,21953618,5
5666,21954827,21954868,41
5667,21955485,21955589,104
5668,21955589,21955640,51
5669,21955640,21955842,202
5670,21956458,21956523,65
5671,21956911,21956927,16
5672,21959172,21959195,23
5673,21963835,21963991,156
5674,21964279,21964299,20
5675,21964299,21964354,55
5676,21964354,21964458,104
5677,21964458,21964882,424
5678,21964882,21964897,15
5679,21965235,21965737,502
5680,21965737,21966591,854
5681,21966591,21966721,130
5682,21966721,21966916,195
5683,21968018,21968498,480
5684,21969212,21969216,4
5685,21969216,21969632,416
5686,21969632,21969677,45
5687,21969677,21969764,87
5688,21969764,21970002,238
5689,21970002,21970018,16
5690,21971094,21971224,130
5691,21972805,21972836,31
5692,21977524,21977608,84
5693,21977964,21978120,156
5694,21978120,21978408,288
5695,21978408,21978428,20
5696,21978428,21978483,55
5697,21978483,21978587,104
5698,21979785,21979824,39
5699,21980051,21980390,339
5700,21980997,21981300,303
5701,21981300,21981391,91
5702,21982397,21982548,151
5703,21982548,21982691,143
5704,21982691,21982994,303
5705,21983490,21983889,399
5706,21983889,21984458,569
5707,21984574,21984601,27
5708,21984601,21984707,106
5709,21984707,21985068,361
5710,21985068,21985496,428
5711,21986577,21986643,66
5712,21986643,21986839,196
5713,21986839,21987211,372
5714,21987211,21987609,398
5715,21989722,21990486,764
5716,21990486,21990644,158
5717,21990644,21991214,570
5718,21991563,21991847,284
5719,21991847,21992375,528
5720,21992375,21992621,246
5721,21996083,21996103,20
5722,21996103,21996158,55
5723,21996158,21996262,104
5724,21996262,21996686,424
5725,21996686,21996701,15
5726,21996701,21997607,906
5727,21997607,21997638,31
5728,21998563,21998647,84
5729,21999878,21999911,33
5730,21999911,22000596,685
5731,22000596,22000635,39
5732,22000635,22000866,231
5733,22000866,22001205,339
5734,22001205,22001597,392
5735,22001597,22001655,58
5736,22001655,22002993,1338
5737,22002993,22003797,804
5738,22005611,22005644,33
5739,22006645,22007208,563
5740,22007208,22007345,137
5741,22007345,22007367,22
5742,22007367,22007450,83
5743,22007450,22007481,31
5744,22007481,22007567,86
5745,22010443,22010511,68
5746,22010777,22010800,23
5747,22012348,22012361,13
5748,22013116,22013242,126
5749,22015561,22015808,247
5750,22015808,22015871,63
5751,22015871,22015934,63
5752,22015934,22016020,86
5753,22016020,22016365,345
5754,22017637,22017696,59
5755,22017696,22017807,111
5756,22017807,22017831,24
5757,22017831,22017972,141
5758,22019071,22019197,126
5759,22021116,22021131,15
5760,22023802,22023822,20
5761,22023822,22023877,55
5762,22024405,22024420,15
5763,22024420,22025326,906
5764,22025326,22025357,31
5765,22026282,22026366,84
5766,22026867,22027023,156
5767,22027023,22027311,288
5768,22027311,22027331,20
5769,22027331,22027386,55
5770,22027386,22027490,104
5771,22027490,22027914,424
5772,22027914,22027929,15
5773,22027929,22028835,906
5774,22028835,22028866,31
5775,22028866,22029791,925
5776,22029791,22029875,84
5777,22030376,22030532,156
5778,22030532,22030820,288
5779,22030820,22030840,20
5780,22030840,22030895,55
5781,22030895,22030999,104
5782,22030999,22031423,424
5783,22031423,22031438,15
5784,22032344,22032375,31
5785,22033888,22034044,156
5786,22034044,22034332,288
5787,22034332,22034352,20
5788,22034352,22034407,55
5789,22034974,22035007,33
5790,22035688,22035727,39
5791,22036291,22036683,392
5792,22036683,22036741,58
5793,22038079,22038883,804
5794,22040698,22040731,33
5795,22041760,22042323,563
5796,22042323,22042460,137
5797,22042460,22042482,22
5798,22042482,22042565,83
5799,22042565,22042596,31
5800,22042596,22042682,86
5801,22044868,22044903,35
5802,22045666,22045900,234
5803,22045900,22045923,23
5804,22047470,22047483,13
5805,22048238,22048364,126
5806,22049389,22049880,491
5807,22051948,22052195,247
5808,22052258,22052321,63
5809,22052321,22052384,63
5810,22052384,22052470,86
5811,22052470,22052815,345
5812,22054059,22054118,59
5813,22054118,22054229,111
5814,22054229,22054253,24
5815,22054253,22054394,141
5816,22055498,22055624,126
5817,22057544,22057559,15
5818,22059784,22059940,156
5819,22060228,22060248,20
5820,22060248,22060303,55
5821,22060303,22060407,104
5822,22060831,22060846,15
5823,22061752,22061783,31
5824,22062672,22062756,84
5825,22062756,22063257,501
5826,22063257,22063413,156
5827,22063413,22063701,288
5828,22063701,22063721,20
5829,22063721,22063776,55
5830,22063776,22063880,104
5831,22063880,22064304,424
5832,22064304,22064319,15
5833,22065225,22065256,31
5834,22065256,22066181,925
5835,22066181,22066265,84
5836,22066766,22066922,156
5837,22067210,22067230,20
5838,22067230,22067285,55
5839,22067851,22067884,33
5840,22071476,22071670,194
5841,22071670,22071709,39
5842,22071709,22071940,231
5843,22071940,22072279,339
5844,22072279,22072671,392
5845,22072671,22072729,58
5846,22076683,22076716,33
5847,22078308,22078445,137
5848,22078445,22078467,22
5849,22078467,22078550,83
5850,22078550,22078581,31
5851,22078581,22078667,86
5852,22080766,22080801,35
5853,22081456,22081524,68
5854,22081556,22081790,234
5855,22081790,22081813,23
5856,22083361,22083374,13
5857,22083977,22084006,29
5858,22084441,22084567,126
5859,22085606,22086097,491
5860,22086708,22086726,18
5861,22086726,22086787,61
5862,22086787,22086837,50
5863,22093553,22093571,18
5864,22093571,22093632,61
5865,22093632,22093682,50
5866,22094306,22094462,156
5867,22094750,22094770,20
5868,22094770,22094825,55
5869,22094825,22094929,104
5870,22094929,22095353,424
5871,22095353,22095368,15
5872,22096262,22096293,31
5873,22097218,22097302,84
5874,22097803,22097959,156
5875,22097959,22098247,288
5876,22098247,22098267,20
5877,22098267,22098322,55
5878,22098850,22098865,15
5879,22099771,22099802,31
5880,22100727,22100811,84
5881,22100811,22101312,501
5882,22101756,22101776,20
5883,22101776,22101831,55
5884,22101831,22101935,104
5885,22102359,22102374,15
5886,22103280,22103311,31
5887,22104236,22104320,84
5888,22104320,22104821,501
5889,22104977,22105265,288
5890,22105265,22105285,20
5891,22105285,22105340,55
5892,22105340,22105444,104
5893,22105868,22105883,15
5894,22106789,22106820,31
5895,22106820,22107745,925
5896,22107745,22107829,84
5897,22108328,22108484,156
5898,22108484,22108772,288
5899,22108772,22108792,20
5900,22108792,22108847,55
5901,22108847,22108951,104
5902,22109375,22109390,15
5903,22110296,22110327,31
5904,22110327,22111252,925
5905,22111835,22111991,156
5906,22111991,22112279,288
5907,22112279,22112299,20
5908,22112299,22112354,55
5909,22112354,22112458,104
5910,22112921,22112954,33
5911,22113325,22113364,39
5912,22113364,22113595,231
5913,22114295,22114353,58
5914,22118307,22118340,33
5915,22120650,22120822,172
5916,22120822,22120952,130
5917,22120952,22121091,139
5918,22121091,22121098,7
5919,22124380,22124494,114
5920,22137457,22137480,23
5921,22137578,22137593,15
5922,22140694,22140910,216
5923,22140910,22140988,78
5924,22140988,22141021,33
5925,22142817,22142941,124
5926,22142941,22143284,343
5927,22145669,22145746,77
5928,22145746,22146287,541
5929,22147542,22147667,125
5930,22147667,22148015,348
5931,22150118,22150446,328
5932,22150446,22150688,242
5933,22150766,22150799,33
5934,22152595,22152720,125
5935,22152720,22153068,348
5936,22155171,22155499,328
5937,22155499,22155741,242
5938,22155741,22155819,78
5939,22155819,22155852,33
5940,22155852,22156386,534
5941,22160544,22160786,242
5942,22160853,22160886,33
5943,22162682,22162806,124
5944,22163716,22164762,1046
5945,22165541,22165618,77
5946,22165618,22166159,541
5947,22167538,22167881,343
5948,22167881,22168448,567
5949,22169943,22170271,328
5950,22170271,22170487,216
5951,22170487,22170565,78
5952,22170565,22170598,33
5953,22170598,22171139,541
5954,22172395,22172519,124
5955,22172867,22173434,567
5956,22175153,22175369,216
5957,22175369,22175436,67
5958,22175436,22175469,33
5959,22177259,22177383,124
5960,22177731,22178298,567
5961,22179342,22179770,428
5962,22179770,22180098,328
5963,22180098,22180340,242
5964,22180340,22180418,78
5965,22180451,22180992,541
5966,22182247,22182371,124
5967,22184226,22184654,428
5968,22184654,22184982,328
5969,22184982,22185224,242
5970,22185224,22185302,78
5971,22185302,22185335,33
5972,22185335,22185869,534
5973,22187124,22187248,124
5974,22187596,22188163,567
5975,22189553,22189881,328
5976,22189881,22190123,242
5977,22190123,22190201,78
5978,22190201,22190234,33
5979,22194457,22194785,328
5980,22194785,22195027,242
5981,22195027,22195105,78
5982,22195105,22195138,33
5983,22196933,22197057,124
5984,22197057,22197400,343
5985,22200030,22200108,78
5986,22200108,22200141,33
5987,22201937,22202061,124
5988,22202061,22202409,348
5989,22202409,22202976,567
5990,22204676,22204696,20
5991,22205800,22206090,290
5992,22206090,22206417,327
5993,22206417,22206719,302
5994,22207158,22207178,20
5995,22207648,22207667,19
5996,22207667,22207750,83
5997,22207750,22207831,81
5998,22210210,22210287,77
5999,22212082,22212206,124
6000,22212206,22212554,348
6001,22212554,22213121,567
6002,22215227,22215305,78
6003,22215305,22215338,33
6004,22215338,22215879,541
6005,22217133,22217257,124
6006,22221087,22221234,147
6007,22221234,22221346,112
6008,22221346,22221357,11
6009,22221357,22221362,5
6010,22221362,22221703,341
6011,22221703,22222022,319
6012,22222022,22222248,226
6013,22222248,22222293,45
6014,22222293,22222462,169
6015,22222462,22222593,131
6016,22224426,22224504,78
6017,22224504,22224537,33
6018,22224537,22225078,541
6019,22226332,22226456,124
6020,22226456,22226799,343
6021,22227366,22228412,1046
6022,22228863,22229191,328
6023,22229191,22229433,242
6024,22229433,22229500,67
6025,22229500,22229533,33
6026,22230074,22231329,1255
6027,22231329,22231453,124
6028,22231453,22231796,343
6029,22231796,22232363,567
6030,22232363,22233407,1044
6031,22233407,22233858,451
6032,22233858,22234186,328
6033,22234186,22234428,242
6034,22234428,22234495,67
6035,22234495,22234528,33
6036,22235069,22236324,1255
6037,22236324,22236448,124
6038,22236448,22236791,343
6039,22236791,22237358,567
6040,22237358,22238402,1044
6041,22238854,22239182,328
6042,22239182,22239424,242
6043,22239424,22239502,78
6044,22239502,22239535,33
6045,22241331,22241455,124
6046,22241455,22241798,343
6047,22243904,22244232,328
6048,22244447,22244525,78
6049,22244525,22244558,33
6050,22246354,22246478,124
6051,22246826,22247393,567
6052,22248437,22248888,451
6053,22249216,22249458,242
6054,22249458,22249536,78
6055,22249536,22249569,33
6056,22251465,22251808,343
6057,22251808,22252375,567
6058,22258457,22258531,74
6059,22259854,22259877,23
6060,22260697,22260805,108
6061,22263213,22263219,6
6062,22267654,22267662,8
6063,22270162,22270267,105
6064,22270267,22270328,61
6065,22270328,22270552,224
6066,22270552,22270627,75
6067,22270627,22271050,423
6068,22271050,22271317,267
6069,22271317,22271339,22
6070,22271339,22271355,16
6071,22271355,22271699,344
6072,22271699,22271711,12
6073,22271711,22272081,370
6074,22272081,22272181,100
6075,22272181,22272532,351
6076,22272532,22272567,35
6077,22273532,22274692,1160
6078,22274692,22275180,488
6079,22275759,22275774,15
6080,22275774,22276223,449
6081,22276223,22276254,31
6082,22276879,22276894,15
6083,22277338,22277369,31
6084,22279006,22279021,15
6085,22279021,22279470,449
6086,22279470,22279501,31
6087,22280471,22280486,15
6088,22280930,22280961,31
6089,22314972,22315552,580
6090,22315552,22315567,15
6091,22315567,22315845,278
6092,22315845,22315876,31
6093,22315876,22316652,776
6094,22316652,22316778,126
6095,22317045,22317116,71
6096,22317116,22317167,51
6097,22317167,22317198,31
6098,22317198,22317421,223
6099,22317421,22317526,105
6100,22350316,22350442,126
6101,22350709,22350780,71
6102,22350780,22350831,51
6103,22350831,22350862,31
6104,22350862,22351085,223
6105,22351085,22351190,105
6106,22351474,22351549,75
6107,22351549,22351972,423
6108,22351972,22352239,267
6109,22352239,22352261,22
6110,22352261,22352277,16
6111,22352277,22352621,344
6112,22352621,22352633,12
6113,22352633,22353003,370
6114,22353003,22353103,100
6115,22353103,22353454,351
6116,22353454,22353489,35
6117,22355590,22355605,15
6118,22356054,22356085,31
6119,22356711,22356726,15
6120,22357004,22357035,31
6121,22357811,22357937,126
6122,22357937,22358204,267
6123,22358204,22358275,71
6124,22358275,22358326,51
6125,22358326,22358357,31
6126,22358357,22358581,224
6127,22358581,22358686,105
6128,22358686,22358747,61
6129,22358747,22358971,224
6130,22358971,22359046,75
6131,22359046,22359469,423
6132,22359469,22359736,267
6133,22359736,22359758,22
6134,22359758,22359774,16
6135,22359774,22360118,344
6136,22360118,22360130,12
6137,22360130,22360500,370
6138,22360600,22360951,351
6139,22360951,22360986,35
6140,22363599,22364179,580
6141,22364179,22364194,15
6142,22364194,22364472,278
6143,22364472,22364503,31
6144,22364503,22365279,776
6145,22365279,22365405,126
6146,22365405,22365672,267
6147,22365743,22365794,51
6148,22365794,22365825,31
6149,22365825,22366049,224
6150,22366049,22366154,105
6151,22366154,22366215,61
6152,22366438,22366513,75
6153,22366513,22366936,423
6154,22366936,22367203,267
6155,22367203,22367225,22
6156,22367225,22367241,16
6157,22367241,22367585,344
6158,22367585,22367597,12
6159,22368585,22368620,35
6160,22369585,22370745,1160
6161,22370745,22371233,488
6162,22374692,22374766,74
6163,22375559,22376114,555
6164,22376114,22376218,104
6165,22376218,22376285,67
6166,22376285,22376484,199
6167,22376484,22376730,246
6168,22376730,22377465,735
6169,22377465,22377742,277
6170,22377742,22378739,997
6171,22378739,22379294,555
6172,22379294,22379398,104
6173,22379398,22379465,67
6174,22379465,22379664,199
6175,22379664,22379910,246
6176,22379910,22380645,735
6177,22380645,22380922,277
6178,22380922,22381919,997
6179,22382333,22382356,23
6180,22389911,22390612,701
6181,22390612,22390627,15
6182,22390627,22390728,101
6183,22390728,22391075,347
6184,22395207,22395908,701
6185,22395908,22395923,15
6186,22395923,22396024,101
6187,22396024,22396371,347
6188,22398932,22399005,73
6189,22399005,22399022,17
6190,22399518,22399541,23
6191,22401674,22401747,73
6192,22401747,22401764,17
6193,22402815,22402822,7
6194,22409229,22409237,8
6195,22416961,22416969,8
6196,22417406,22417414,8
6197,22421849,22421855,6
6198,22425153,22425175,22
6199,22425175,22425182,7
6200,22425442,22425479,37
6201,22429562,22429570,8
6202,22431662,22431667,5
6203,22435158,22435163,5
6204,22435364,22435386,22
6205,22435622,22435628,6
6206,22440248,22440347,99
6207,22441382,22441407,25
6208,22477117,22477123,6
6209,22484809,22484815,6
6210,22486309,22486315,6
6211,22491549,22491559,10
6212,22491559,22491569,10
6213,22506253,22506259,6
6214,22511733,22511740,7
6215,22513352,22513358,6
6216,22516658,22516664,6
6217,22527655,22527660,5
6218,22552363,22552494,131
6219,22552494,22552663,169
6220,22552663,22552708,45
6221,22552708,22552934,226
6222,22553594,22553599,5
6223,22553599,22553610,11
6224,22553610,22553722,112
6225,22553722,22553869,147
6226,22561850,22561875,25
6227,22565130,22565153,23
6228,22565637,22565779,142
6229,22565779,22566079,300
6230,22566079,22566331,252
6231,22566331,22566610,279
6232,22566610,22566700,90
6233,22568058,22568075,17
6234,22568075,22568472,397
6235,22568472,22568508,36
6236,22568508,22568600,92
6237,22568690,22569326,636
6238,22569326,22569572,246
6239,22569572,22569578,6
6240,22570001,22570037,36
6241,22576151,22576157,6
6242,22584987,22584993,6
6243,22586276,22586282,6
6244,22592486,22592492,6
6245,22600113,22600119,6
6246,22602059,22602065,6
6247,22620835,22621426,591
6248,22621426,22621556,130
6249,22621556,22621871,315
6250,22621871,22622632,761
6251,22622632,22622648,16
6252,22622648,22622886,238
6253,22622886,22622973,87
6254,22622973,22623018,45
6255,22623018,22623434,416
6256,22623434,22623438,4
6257,22624152,22624632,480
6258,22626130,22626632,502
6259,22629233,22629239,6
6260,22640872,22640888,16
6261,22642695,22642704,9
6262,22645617,22645623,6
6263,22651517,22651533,16
6264,22653856,22653862,6
6265,22694184,22694190,6
6266,22699400,22699751,351
6267,22699751,22699898,147
6268,22699898,22700010,112
6269,22700010,22700021,11
6270,22700021,22700026,5
6271,22700026,22700367,341
6272,22700367,22700686,319
6273,22700686,22700912,226
6274,22700912,22700957,45
6275,22700957,22701126,169
6276,22701126,22701257,131
6277,22702909,22702918,9
6278,22713350,22713356,6
6279,22742270,22742276,6
6280,22757794,22757810,16
6281,22757810,22757816,6
6282,22763405,22763413,8
6283,22766014,22766020,6
6284,22766020,22766028,8
6285,22771676,22772178,502
6286,22772178,22773032,854
6287,22773032,22773162,130
6288,22773774,22773904,130
6289,22780641,22780647,6
6290,22784414,22784421,7
6291,22789134,22789140,6
6292,22806577,22806593,16
6293,22810946,22810953,7
6294,22812074,22812203,129
6295,22812748,22812822,74
6296,22812822,22813297,475
6297,22813297,22813412,115
6298,22813572,22814366,794
6299,22814366,22814496,130
6300,22814496,22814557,61
6301,22814557,22814569,12
6302,22814569,22814885,316
6303,22814885,22814962,77
6304,22815312,22815411,99
6305,22815411,22815516,105
6306,22815516,22816273,757
6307,22829251,22829255,4
6308,22835166,22835172,6
6309,22838107,22838113,6
6310,22838113,22838129,16
6311,22849676,22849692,16
6312,22849692,22849698,6
6313,22856002,22856008,6
6314,22862776,22862784,8
6315,22874373,22874380,7
6316,22875668,22875674,6
6317,22876256,22876261,5
6318,22877699,22877706,7
6319,22886923,22887037,114
6320,22887567,22887609,42
6321,22887804,22887932,128
6322,22887932,22887947,15
6323,22887947,22888040,93
6324,22888681,22888817,136
6325,22889924,22889930,6
6326,22891116,22891121,5
6327,22893594,22893603,9
6328,22898531,22898537,6
6329,22899649,22899674,25
6330,22899925,22899946,21
6331,22904183,22904189,6
6332,22905594,22905610,16
6333,22905610,22905616,6
6334,22909225,22909357,132
6335,22909357,22909455,98
6336,22909455,22909521,66
6337,22909521,22909737,216
6338,22911168,22911277,109
6339,22911277,22911542,265
6340,22911542,22911579,37
6341,22911579,22912030,451
6342,22912030,22912069,39
6343,22912447,22912842,395
6344,22912842,22913117,275
6345,22924138,22924144,6
6346,22933147,22933229,82
6347,22939364,22939478,114
6348,22940041,22940083,42
6349,22940331,22940459,128
6350,22940459,22940474,15
6351,22940474,22940567,93
6352,22941204,22941340,136
6353,22952635,22952728,93
6354,22952728,22952743,15
6355,22952871,22953066,195
6356,22953066,22953108,42
6357,22953248,22953269,21
6358,22953269,22953521,252
6359,22953521,22953671,150
6360,22953671,22953783,112
6361,22953783,22953841,58
6362,22954595,22954611,16
6363,22962172,22962179,7
6364,22968102,22968140,38
6365,22975930,22976023,93
6366,22976023,22976038,15
6367,22976166,22976361,195
6368,22976361,22976403,42
6369,22976543,22976564,21
6370,22976564,22976816,252
6371,22976816,22976966,150
6372,22976966,22977078,112
6373,22977078,22977136,58
6374,22977891,22977907,16
6375,22986706,22986712,6
6376,22995390,22995395,5
6377,22997787,22997800,13
6378,22997800,22998367,567
6379,22998367,22998412,45
6380,22998412,22998571,159
6381,22998571,22999462,891
6382,22999462,22999693,231
6383,22999693,23000215,522
6384,23001048,23001235,187
6385,23001235,23001404,169
6386,23001404,23001966,562
6387,23001966,23002048,82
6388,23002048,23002546,498
6389,23002546,23003287,741
6390,23017648,23017697,49
6391,23017697,23017722,25
6392,23017865,23017974,109
6393,23017974,23017995,21
6394,23018886,23018902,16
6395,23018902,23018908,6
6396,23024132,23024148,16
6397,23028147,23028154,7
6398,23029479,23029495,16
6399,23031758,23031764,6
6400,23033202,23033207,5
6401,23037321,23037483,162
6402,23040119,23040168,49
6403,23040168,23040193,25
6404,23040336,23040445,109
6405,23040445,23040466,21
6406,23043708,23043714,6
6407,23044845,23044851,6
6408,23046667,23046671,4
6409,23046895,23046903,8
6410,23047778,23047783,5
6411,23054132,23055232,1100
6412,23055232,23055295,63
6413,23055295,23055418,123
6414,23056785,23057622,837
6415,23058184,23058466,282
6416,23058720,23058842,122
6417,23058842,23058902,60
6418,23058902,23059111,209
6419,23059111,23059155,44
6420,23059155,23059458,303
6421,23059458,23059557,99
6422,23060496,23060659,163
6423,23060659,23061184,525
6424,23061184,23061521,337
6425,23061521,23061569,48
6426,23061569,23061919,350
6427,23061919,23062021,102
6428,23062021,23062033,12
6429,23063033,23064133,1100
6430,23064133,23064196,63
6431,23064196,23064319,123
6432,23065391,23065397,6
6433,23066926,23066932,6
6434,23069044,23069048,4
6435,23069048,23069052,4
6436,23069783,23069789,6
6437,23074239,23074245,6
6438,23079959,23079965,6
6439,23088513,23088518,5
6440,23090993,23090999,6
6441,23090999,23091015,16
6442,23094963,23095042,79
6443,23095042,23095094,52
6444,23100899,23100906,7
6445,23103484,23103563,79
6446,23103563,23103615,52
6447,23104768,23104774,6
6448,23104774,23104790,16
6449,23110199,23110443,244
6450,23110443,23110770,327
6451,23110770,23110852,82
6452,23110852,23111116,264
6453,23111116,23111224,108
6454,23111568,23111874,306
6455,23111874,23112302,428
6456,23112302,23112396,94
6457,23112396,23112446,50
6458,23112446,23113359,913
6459,23113359,23113363,4
6460,23113363,23113711,348
6461,23113711,23114264,553
6462,23114264,23114832,568
6463,23114832,23115308,476
6464,23115308,23115429,121
6465,23115429,23116085,656
6466,23116085,23116329,244
6467,23116329,23116656,327
6468,23116656,23116738,82
6469,23116738,23117002,264
6470,23117002,23117110,108
6471,23117110,23117453,343
6472,23117453,23117759,306
6473,23117759,23118187,428
6474,23118187,23118281,94
6475,23118281,23118331,50
6476,23119244,23119248,4
6477,23120152,23120720,568
6478,23120720,23121196,476
6479,23121196,23121317,121
6480,23121317,23121973,656
6481,23122545,23122627,82
6482,23122627,23122891,264
6483,23122891,23122999,108
6484,23122999,23123342,343
6485,23123342,23123648,306
6486,23123648,23124076,428
6487,23124076,23124170,94
6488,23124170,23124220,50
6489,23124220,23125133,913
6490,23125133,23125137,4
6491,23125137,23125485,348
6492,23125485,23126038,553
6493,23126038,23126606,568
6494,23126606,23127082,476
6495,23127082,23127203,121
6496,23127203,23127859,656
6497,23127859,23128103,244
6498,23128103,23128430,327
6499,23128430,23128512,82
6500,23128512,23128776,264
6501,23128776,23128884,108
6502,23128884,23129227,343
6503,23129227,23129533,306
6504,23129533,23129961,428
6505,23129961,23130055,94
6506,23130055,23130105,50
6507,23130105,23131018,913
6508,23131018,23131022,4
6509,23131022,23131370,348
6510,23131370,23131923,553
6511,23131923,23132491,568
6512,23132491,23132967,476
6513,23132967,23133088,121
6514,23133088,23133744,656
6515,23133744,23133988,244
6516,23133988,23134315,327
6517,23134315,23134397,82
6518,23134397,23134661,264
6519,23134661,23134769,108
6520,23134769,23135112,343
6521,23135112,23135418,306
6522,23135418,23135846,428
6523,23135846,23135940,94
6524,23135940,23135990,50
6525,23135990,23136903,913
6526,23136903,23136907,4
6527,23136907,23137255,348
6528,23137255,23137808,553
6529,23137808,23138376,568
6530,23138376,23138852,476
6531,23138852,23138973,121
6532,23138973,23139629,656
6533,23139629,23139873,244
6534,23139873,23140200,327
6535,23140200,23140282,82
6536,23140282,23140546,264
6537,23140546,23140654,108
6538,23140654,23140997,343
6539,23140997,23141303,306
6540,23141303,23141731,428
6541,23141731,23141825,94
6542,23141825,23141875,50
6543,23141875,23142788,913
6544,23142788,23142792,4
6545,23142792,23143140,348
6546,23143140,23143696,556
6547,23143696,23144264,568
6548,23144264,23144740,476
6549,23144740,23144861,121
6550,23144861,23145517,656
6551,23145517,23145761,244
6552,23145761,23146088,327
6553,23146088,23146170,82
6554,23146170,23146434,264
6555,23146434,23146542,108
6556,23146885,23147191,306
6557,23147191,23147619,428
6558,23147619,23147713,94
6559,23147713,23147763,50
6560,23148675,23148679,4
6561,23149012,23149568,556
6562,23149568,23150136,568
6563,23150136,23150612,476
6564,23155343,23155381,38
6565,23163274,23163297,23
6566,23164682,23164689,7
6567,23188363,23188370,7
6568,23198798,23198806,8
6569,23204043,23204050,7
6570,23208056,23208117,61
6571,23211411,23211419,8
6572,23211419,23211454,35
6573,23211454,23211480,26
6574,23218628,23218945,317
6575,23218945,23219064,119
6576,23219755,23219967,212
6577,23219967,23220062,95
6578,23224958,23225275,317
6579,23225275,23225394,119
6580,23226085,23226297,212
6581,23226297,23226392,95
6582,23228121,23228171,50
6583,23228571,23228592,21
